run_id,condition,interface,frame_no,timestamp,src,dst,sport,dport,typeid,cot,ioa
attack_no_mitigation_004,attack_no_mitigation,DSS1ASW-eth2,64,9.106909412,1.1.10.10,1.1.1.1,39598,2404,46,6,5004
attack_no_mitigation_004,attack_no_mitigation,DSS1ASW-eth3,41,8.106145382,1.1.10.10,1.1.1.1,39598,2404,46,6,5000
attack_no_mitigation_004,attack_no_mitigation,DSS1ASW-eth3,46,8.356330602,1.1.10.10,1.1.1.1,39598,2404,46,6,5001
attack_no_mitigation_004,attack_no_mitigation,DSS1ASW-eth3,51,8.606489403,1.1.10.10,1.1.1.1,39598,2404,46,6,5002
attack_no_mitigation_004,attack_no_mitigation,DSS1ASW-eth3,56,8.856688210,1.1.10.10,1.1.1.1,39598,2404,46,6,5003
attack_no_mitigation_004,attack_no_mitigation,DSS1ASW-eth3,64,9.106902037,1.1.10.10,1.1.1.1,39598,2404,46,6,5004
attack_no_mitigation_004,attack_no_mitigation,DSS1GW-eth1,44,9.106948731,1.1.10.10,1.1.1.1,39598,2404,46,6,5000
attack_no_mitigation_004,attack_no_mitigation,DSS1GW-eth1,49,9.357133492,1.1.10.10,1.1.1.1,39598,2404,46,6,5001
attack_no_mitigation_004,attack_no_mitigation,DSS1GW-eth1,54,9.607293335,1.1.10.10,1.1.1.1,39598,2404,46,6,5002
attack_no_mitigation_004,attack_no_mitigation,DSS1GW-eth1,59,9.857492184,1.1.10.10,1.1.1.1,39598,2404,46,6,5003
attack_no_mitigation_004,attack_no_mitigation,DSS1GW-eth1,67,10.107706385,1.1.10.10,1.1.1.1,39598,2404,46,6,5004
attack_no_mitigation_004,attack_no_mitigation,DSS1GW-eth2,44,9.106954731,1.1.10.10,1.1.1.1,39598,2404,46,6,5000
attack_no_mitigation_004,attack_no_mitigation,DSS1GW-eth2,49,9.357140367,1.1.10.10,1.1.1.1,39598,2404,46,6,5001
attack_no_mitigation_004,attack_no_mitigation,DSS1GW-eth2,54,9.607299086,1.1.10.10,1.1.1.1,39598,2404,46,6,5002
attack_no_mitigation_004,attack_no_mitigation,DSS1GW-eth2,59,9.857497934,1.1.10.10,1.1.1.1,39598,2404,46,6,5003
attack_no_mitigation_004,attack_no_mitigation,DSS1GW-eth2,67,10.107711760,1.1.10.10,1.1.1.1,39598,2404,46,6,5004
attack_no_mitigation_004,attack_no_mitigation,DSS2ASW-eth2,46,10.023873213,1.1.10.10,1.1.2.1,33014,2404,46,6,5000
attack_no_mitigation_004,attack_no_mitigation,DSS2ASW-eth2,51,10.273992391,1.1.10.10,1.1.2.1,33014,2404,46,6,5001
attack_no_mitigation_004,attack_no_mitigation,DSS2ASW-eth2,56,10.524184072,1.1.10.10,1.1.2.1,33014,2404,46,6,5002
attack_no_mitigation_004,attack_no_mitigation,DSS2ASW-eth2,63,10.774315667,1.1.10.10,1.1.2.1,33014,2404,46,6,5003
attack_no_mitigation_004,attack_no_mitigation,DSS2ASW-eth2,68,11.024442980,1.1.10.10,1.1.2.1,33014,2404,46,6,5004
attack_no_mitigation_004,attack_no_mitigation,DSS2ASW-eth3,46,10.023865879,1.1.10.10,1.1.2.1,33014,2404,46,6,5000
attack_no_mitigation_004,attack_no_mitigation,DSS2ASW-eth3,51,10.273984557,1.1.10.10,1.1.2.1,33014,2404,46,6,5001
attack_no_mitigation_004,attack_no_mitigation,DSS2ASW-eth3,56,10.524175822,1.1.10.10,1.1.2.1,33014,2404,46,6,5002
attack_no_mitigation_004,attack_no_mitigation,DSS2ASW-eth3,63,10.774308209,1.1.10.10,1.1.2.1,33014,2404,46,6,5003
attack_no_mitigation_004,attack_no_mitigation,DSS2ASW-eth3,68,11.024434854,1.1.10.10,1.1.2.1,33014,2404,46,6,5004
attack_no_mitigation_004,attack_no_mitigation,DSS2GW-eth1,46,10.023855795,1.1.10.10,1.1.2.1,33014,2404,46,6,5000
attack_no_mitigation_004,attack_no_mitigation,DSS2GW-eth1,51,10.273972098,1.1.10.10,1.1.2.1,33014,2404,46,6,5001
attack_no_mitigation_004,attack_no_mitigation,DSS2GW-eth1,56,10.524162654,1.1.10.10,1.1.2.1,33014,2404,46,6,5002
attack_no_mitigation_004,attack_no_mitigation,DSS2GW-eth1,63,10.774297333,1.1.10.10,1.1.2.1,33014,2404,46,6,5003
attack_no_mitigation_004,attack_no_mitigation,DSS2GW-eth1,68,11.024422728,1.1.10.10,1.1.2.1,33014,2404,46,6,5004
attack_no_mitigation_004,attack_no_mitigation,DSS2GW-eth2,46,10.023862670,1.1.10.10,1.1.2.1,33014,2404,46,6,5000
attack_no_mitigation_004,attack_no_mitigation,DSS2GW-eth2,51,10.273979973,1.1.10.10,1.1.2.1,33014,2404,46,6,5001
attack_no_mitigation_004,attack_no_mitigation,DSS2GW-eth2,56,10.524171112,1.1.10.10,1.1.2.1,33014,2404,46,6,5002
attack_no_mitigation_004,attack_no_mitigation,DSS2GW-eth2,63,10.774304291,1.1.10.10,1.1.2.1,33014,2404,46,6,5003
attack_no_mitigation_004,attack_no_mitigation,DSS2GW-eth2,68,11.024430395,1.1.10.10,1.1.2.1,33014,2404,46,6,5004
attack_no_mitigation_004,attack_no_mitigation,DSS3ASW-eth1,62,12.728072232,1.1.10.10,1.1.3.1,34830,2404,46,6,5000
attack_no_mitigation_004,attack_no_mitigation,DSS3ASW-eth1,67,12.978274616,1.1.10.10,1.1.3.1,34830,2404,46,6,5001
attack_no_mitigation_004,attack_no_mitigation,DSS3ASW-eth1,75,13.228417006,1.1.10.10,1.1.3.1,34830,2404,46,6,5002
attack_no_mitigation_004,attack_no_mitigation,DSS3ASW-eth1,80,13.478554395,1.1.10.10,1.1.3.1,34830,2404,46,6,5003
attack_no_mitigation_004,attack_no_mitigation,DSS3ASW-eth1,85,13.728702993,1.1.10.10,1.1.3.1,34830,2404,46,6,5004
attack_no_mitigation_004,attack_no_mitigation,DSS3ASW-eth2,61,12.696033881,1.1.10.10,1.1.3.1,34830,2404,46,6,5000
attack_no_mitigation_004,attack_no_mitigation,DSS3ASW-eth2,66,12.946235515,1.1.10.10,1.1.3.1,34830,2404,46,6,5001
attack_no_mitigation_004,attack_no_mitigation,DSS3ASW-eth2,74,13.196377654,1.1.10.10,1.1.3.1,34830,2404,46,6,5002
attack_no_mitigation_004,attack_no_mitigation,DSS3ASW-eth2,79,13.446515835,1.1.10.10,1.1.3.1,34830,2404,46,6,5003
attack_no_mitigation_004,attack_no_mitigation,DSS3ASW-eth2,84,13.696664600,1.1.10.10,1.1.3.1,34830,2404,46,6,5004
attack_no_mitigation_004,attack_no_mitigation,DSS3GW-eth1,59,11.728347390,1.1.10.10,1.1.3.1,34830,2404,46,6,5000
attack_no_mitigation_004,attack_no_mitigation,DSS3GW-eth1,64,11.978547775,1.1.10.10,1.1.3.1,34830,2404,46,6,5001
attack_no_mitigation_004,attack_no_mitigation,DSS3GW-eth1,72,12.228689664,1.1.10.10,1.1.3.1,34830,2404,46,6,5002
attack_no_mitigation_004,attack_no_mitigation,DSS3GW-eth1,77,12.478829470,1.1.10.10,1.1.3.1,34830,2404,46,6,5003
attack_no_mitigation_004,attack_no_mitigation,DSS3GW-eth1,82,12.728977610,1.1.10.10,1.1.3.1,34830,2404,46,6,5004
attack_no_mitigation_004,attack_no_mitigation,DSS3GW-eth2,62,12.728066774,1.1.10.10,1.1.3.1,34830,2404,46,6,5000
attack_no_mitigation_004,attack_no_mitigation,DSS3GW-eth2,67,12.978267825,1.1.10.10,1.1.3.1,34830,2404,46,6,5001
attack_no_mitigation_004,attack_no_mitigation,DSS3GW-eth2,75,13.228410339,1.1.10.10,1.1.3.1,34830,2404,46,6,5002
attack_no_mitigation_004,attack_no_mitigation,DSS3GW-eth2,80,13.478548895,1.1.10.10,1.1.3.1,34830,2404,46,6,5003
attack_no_mitigation_004,attack_no_mitigation,DSS3GW-eth2,85,13.728697243,1.1.10.10,1.1.3.1,34830,2404,46,6,5004
attack_no_mitigation_004,attack_no_mitigation,DSS4ASW-eth1,65,14.010761367,1.1.10.10,1.1.4.1,35218,2404,46,6,5000
attack_no_mitigation_004,attack_no_mitigation,DSS4ASW-eth1,73,14.260971406,1.1.10.10,1.1.4.1,35218,2404,46,6,5001
attack_no_mitigation_004,attack_no_mitigation,DSS4ASW-eth1,78,14.511113250,1.1.10.10,1.1.4.1,35218,2404,46,6,5002
attack_no_mitigation_004,attack_no_mitigation,DSS4ASW-eth1,83,14.761200804,1.1.10.10,1.1.4.1,35218,2404,46,6,5003
attack_no_mitigation_004,attack_no_mitigation,DSS4ASW-eth1,88,15.011348986,1.1.10.10,1.1.4.1,35218,2404,46,6,5004
attack_no_mitigation_004,attack_no_mitigation,DSS4ASW-eth2,65,14.010752575,1.1.10.10,1.1.4.1,35218,2404,46,6,5000
attack_no_mitigation_004,attack_no_mitigation,DSS4ASW-eth2,73,14.260957239,1.1.10.10,1.1.4.1,35218,2404,46,6,5001
attack_no_mitigation_004,attack_no_mitigation,DSS4ASW-eth2,78,14.511104333,1.1.10.10,1.1.4.1,35218,2404,46,6,5002
attack_no_mitigation_004,attack_no_mitigation,DSS4ASW-eth2,83,14.761192970,1.1.10.10,1.1.4.1,35218,2404,46,6,5003
attack_no_mitigation_004,attack_no_mitigation,DSS4ASW-eth2,88,15.011340235,1.1.10.10,1.1.4.1,35218,2404,46,6,5004
attack_no_mitigation_004,attack_no_mitigation,DSS4GW-eth1,65,14.010740116,1.1.10.10,1.1.4.1,35218,2404,46,6,5000
attack_no_mitigation_004,attack_no_mitigation,DSS4GW-eth1,73,14.260944696,1.1.10.10,1.1.4.1,35218,2404,46,6,5001
attack_no_mitigation_004,attack_no_mitigation,DSS4GW-eth1,78,14.511091540,1.1.10.10,1.1.4.1,35218,2404,46,6,5002
attack_no_mitigation_004,attack_no_mitigation,DSS4GW-eth1,83,14.761181969,1.1.10.10,1.1.4.1,35218,2404,46,6,5003
attack_no_mitigation_004,attack_no_mitigation,DSS4GW-eth1,88,15.011327943,1.1.10.10,1.1.4.1,35218,2404,46,6,5004
attack_no_mitigation_004,attack_no_mitigation,DSS4GW-eth2,65,14.010747992,1.1.10.10,1.1.4.1,35218,2404,46,6,5000
attack_no_mitigation_004,attack_no_mitigation,DSS4GW-eth2,73,14.260952322,1.1.10.10,1.1.4.1,35218,2404,46,6,5001
attack_no_mitigation_004,attack_no_mitigation,DSS4GW-eth2,78,14.511099249,1.1.10.10,1.1.4.1,35218,2404,46,6,5002
attack_no_mitigation_004,attack_no_mitigation,DSS4GW-eth2,83,14.761188720,1.1.10.10,1.1.4.1,35218,2404,46,6,5003
attack_no_mitigation_004,attack_no_mitigation,DSS4GW-eth2,88,15.011335152,1.1.10.10,1.1.4.1,35218,2404,46,6,5004
attack_no_mitigation_005,attack_no_mitigation,CONTROLSW-eth3,159,8.443949585,1.1.10.10,1.1.1.1,48026,2404,46,6,5000
attack_no_mitigation_005,attack_no_mitigation,CONTROLSW-eth3,166,8.694214483,1.1.10.10,1.1.1.1,48026,2404,46,6,5001
attack_no_mitigation_005,attack_no_mitigation,CONTROLSW-eth3,174,8.944332829,1.1.10.10,1.1.1.1,48026,2404,46,6,5002
attack_no_mitigation_005,attack_no_mitigation,CONTROLSW-eth3,182,9.282625101,1.1.10.10,1.1.1.1,48026,2404,46,6,5003
attack_no_mitigation_005,attack_no_mitigation,CONTROLSW-eth3,193,9.532807334,1.1.10.10,1.1.1.1,48026,2404,46,6,5004
attack_no_mitigation_005,attack_no_mitigation,CONTROLSW-eth3,215,10.344739210,1.1.10.10,1.1.2.1,33900,2404,46,6,5000
attack_no_mitigation_005,attack_no_mitigation,CONTROLSW-eth3,223,10.594922574,1.1.10.10,1.1.2.1,33900,2404,46,6,5001
attack_no_mitigation_005,attack_no_mitigation,CONTROLSW-eth3,235,10.845112773,1.1.10.10,1.1.2.1,33900,2404,46,6,5002
attack_no_mitigation_005,attack_no_mitigation,CONTROLSW-eth3,241,11.095339438,1.1.10.10,1.1.2.1,33900,2404,46,6,5003
attack_no_mitigation_005,attack_no_mitigation,CONTROLSW-eth3,248,11.345644651,1.1.10.10,1.1.2.1,33900,2404,46,6,5004
attack_no_mitigation_005,attack_no_mitigation,CONTROLSW-eth3,268,12.175380332,1.1.10.10,1.1.3.1,36292,2404,46,6,5000
attack_no_mitigation_005,attack_no_mitigation,CONTROLSW-eth3,276,12.425503874,1.1.10.10,1.1.3.1,36292,2404,46,6,5001
attack_no_mitigation_005,attack_no_mitigation,CONTROLSW-eth3,283,12.675675335,1.1.10.10,1.1.3.1,36292,2404,46,6,5002
attack_no_mitigation_005,attack_no_mitigation,CONTROLSW-eth3,291,12.925824587,1.1.10.10,1.1.3.1,36292,2404,46,6,5003
attack_no_mitigation_005,attack_no_mitigation,CONTROLSW-eth3,297,13.176029683,1.1.10.10,1.1.3.1,36292,2404,46,6,5004
attack_no_mitigation_005,attack_no_mitigation,CONTROLSW-eth3,321,13.997635181,1.1.10.10,1.1.4.1,44058,2404,46,6,5000
attack_no_mitigation_005,attack_no_mitigation,CONTROLSW-eth3,326,14.247812740,1.1.10.10,1.1.4.1,44058,2404,46,6,5001
attack_no_mitigation_005,attack_no_mitigation,CONTROLSW-eth3,331,14.498018259,1.1.10.10,1.1.4.1,44058,2404,46,6,5002
attack_no_mitigation_005,attack_no_mitigation,CONTROLSW-eth3,339,14.748240196,1.1.10.10,1.1.4.1,44058,2404,46,6,5003
attack_no_mitigation_005,attack_no_mitigation,CONTROLSW-eth3,344,14.998388881,1.1.10.10,1.1.4.1,44058,2404,46,6,5004
attack_no_mitigation_005,attack_no_mitigation,DSS1ASW-eth2,46,8.313900443,1.1.10.10,1.1.1.1,48026,2404,46,6,5000
attack_no_mitigation_005,attack_no_mitigation,DSS1ASW-eth2,53,8.564153797,1.1.10.10,1.1.1.1,48026,2404,46,6,5001
attack_no_mitigation_005,attack_no_mitigation,DSS1ASW-eth2,58,8.814264435,1.1.10.10,1.1.1.1,48026,2404,46,6,5002
attack_no_mitigation_005,attack_no_mitigation,DSS1ASW-eth2,64,9.152554957,1.1.10.10,1.1.1.1,48026,2404,46,6,5003
attack_no_mitigation_005,attack_no_mitigation,DSS1ASW-eth2,71,9.402738898,1.1.10.10,1.1.1.1,48026,2404,46,6,5004
attack_no_mitigation_005,attack_no_mitigation,DSS1ASW-eth3,46,8.313891524,1.1.10.10,1.1.1.1,48026,2404,46,6,5000
attack_no_mitigation_005,attack_no_mitigation,DSS1ASW-eth3,53,8.564145587,1.1.10.10,1.1.1.1,48026,2404,46,6,5001
attack_no_mitigation_005,attack_no_mitigation,DSS1ASW-eth3,58,8.814256683,1.1.10.10,1.1.1.1,48026,2404,46,6,5002
attack_no_mitigation_005,attack_no_mitigation,DSS1ASW-eth3,64,9.152547705,1.1.10.10,1.1.1.1,48026,2404,46,6,5003
attack_no_mitigation_005,attack_no_mitigation,DSS1ASW-eth3,71,9.402731188,1.1.10.10,1.1.1.1,48026,2404,46,6,5004
attack_no_mitigation_005,attack_no_mitigation,DSS1GW-eth1,46,8.313876938,1.1.10.10,1.1.1.1,48026,2404,46,6,5000
attack_no_mitigation_005,attack_no_mitigation,DSS1GW-eth1,53,8.564128376,1.1.10.10,1.1.1.1,48026,2404,46,6,5001
attack_no_mitigation_005,attack_no_mitigation,DSS1GW-eth1,58,8.814245014,1.1.10.10,1.1.1.1,48026,2404,46,6,5002
attack_no_mitigation_005,attack_no_mitigation,DSS1GW-eth1,63,9.152537661,1.1.10.10,1.1.1.1,48026,2404,46,6,5003
attack_no_mitigation_005,attack_no_mitigation,DSS1GW-eth1,71,9.402719977,1.1.10.10,1.1.1.1,48026,2404,46,6,5004
attack_no_mitigation_005,attack_no_mitigation,DSS1GW-eth2,46,8.313884648,1.1.10.10,1.1.1.1,48026,2404,46,6,5000
attack_no_mitigation_005,attack_no_mitigation,DSS1GW-eth2,53,8.564134919,1.1.10.10,1.1.1.1,48026,2404,46,6,5001
attack_no_mitigation_005,attack_no_mitigation,DSS1GW-eth2,58,8.814251891,1.1.10.10,1.1.1.1,48026,2404,46,6,5002
attack_no_mitigation_005,attack_no_mitigation,DSS1GW-eth2,64,9.152543788,1.1.10.10,1.1.1.1,48026,2404,46,6,5003
attack_no_mitigation_005,attack_no_mitigation,DSS1GW-eth2,71,9.402726728,1.1.10.10,1.1.1.1,48026,2404,46,6,5004
attack_no_mitigation_005,attack_no_mitigation,DSS2ASW-eth2,57,10.344773423,1.1.10.10,1.1.2.1,33900,2404,46,6,5000
attack_no_mitigation_005,attack_no_mitigation,DSS2ASW-eth2,62,10.594954829,1.1.10.10,1.1.2.1,33900,2404,46,6,5001
attack_no_mitigation_005,attack_no_mitigation,DSS2ASW-eth2,67,10.845143570,1.1.10.10,1.1.2.1,33900,2404,46,6,5002
attack_no_mitigation_005,attack_no_mitigation,DSS2ASW-eth2,72,11.095373401,1.1.10.10,1.1.2.1,33900,2404,46,6,5003
attack_no_mitigation_005,attack_no_mitigation,DSS2ASW-eth2,79,11.345675740,1.1.10.10,1.1.2.1,33900,2404,46,6,5004
attack_no_mitigation_005,attack_no_mitigation,DSS2ASW-eth3,57,10.344767505,1.1.10.10,1.1.2.1,33900,2404,46,6,5000
attack_no_mitigation_005,attack_no_mitigation,DSS2ASW-eth3,62,10.594948745,1.1.10.10,1.1.2.1,33900,2404,46,6,5001
attack_no_mitigation_005,attack_no_mitigation,DSS2ASW-eth3,67,10.845137235,1.1.10.10,1.1.2.1,33900,2404,46,6,5002
attack_no_mitigation_005,attack_no_mitigation,DSS2ASW-eth3,72,11.095367567,1.1.10.10,1.1.2.1,33900,2404,46,6,5003
attack_no_mitigation_005,attack_no_mitigation,DSS2ASW-eth3,79,11.345669822,1.1.10.10,1.1.2.1,33900,2404,46,6,5004
attack_no_mitigation_005,attack_no_mitigation,DSS2GW-eth1,57,10.344757378,1.1.10.10,1.1.2.1,33900,2404,46,6,5000
attack_no_mitigation_005,attack_no_mitigation,DSS2GW-eth1,62,10.594938284,1.1.10.10,1.1.2.1,33900,2404,46,6,5001
attack_no_mitigation_005,attack_no_mitigation,DSS2GW-eth1,67,10.845127274,1.1.10.10,1.1.2.1,33900,2404,46,6,5002
attack_no_mitigation_005,attack_no_mitigation,DSS2GW-eth1,72,11.095357773,1.1.10.10,1.1.2.1,33900,2404,46,6,5003
attack_no_mitigation_005,attack_no_mitigation,DSS2GW-eth1,79,11.345659986,1.1.10.10,1.1.2.1,33900,2404,46,6,5004
attack_no_mitigation_005,attack_no_mitigation,DSS2GW-eth2,57,10.344763588,1.1.10.10,1.1.2.1,33900,2404,46,6,5000
attack_no_mitigation_005,attack_no_mitigation,DSS2GW-eth2,62,10.594944411,1.1.10.10,1.1.2.1,33900,2404,46,6,5001
attack_no_mitigation_005,attack_no_mitigation,DSS2GW-eth2,67,10.845133110,1.1.10.10,1.1.2.1,33900,2404,46,6,5002
attack_no_mitigation_005,attack_no_mitigation,DSS2GW-eth2,72,11.095363650,1.1.10.10,1.1.2.1,33900,2404,46,6,5003
attack_no_mitigation_005,attack_no_mitigation,DSS2GW-eth2,79,11.345665821,1.1.10.10,1.1.2.1,33900,2404,46,6,5004
attack_no_mitigation_005,attack_no_mitigation,DSS3ASW-eth1,54,11.791502999,1.1.10.10,1.1.3.1,36292,2404,46,6,5000
attack_no_mitigation_005,attack_no_mitigation,DSS3ASW-eth1,62,12.041628707,1.1.10.10,1.1.3.1,36292,2404,46,6,5001
attack_no_mitigation_005,attack_no_mitigation,DSS3ASW-eth1,67,12.291798752,1.1.10.10,1.1.3.1,36292,2404,46,6,5002
attack_no_mitigation_005,attack_no_mitigation,DSS3ASW-eth1,72,12.541948546,1.1.10.10,1.1.3.1,36292,2404,46,6,5003
attack_no_mitigation_005,attack_no_mitigation,DSS3ASW-eth1,78,12.792140516,1.1.10.10,1.1.3.1,36292,2404,46,6,5004
attack_no_mitigation_005,attack_no_mitigation,DSS3ASW-eth2,54,11.791494247,1.1.10.10,1.1.3.1,36292,2404,46,6,5000
attack_no_mitigation_005,attack_no_mitigation,DSS3ASW-eth2,62,12.041619831,1.1.10.10,1.1.3.1,36292,2404,46,6,5001
attack_no_mitigation_005,attack_no_mitigation,DSS3ASW-eth2,67,12.291789875,1.1.10.10,1.1.3.1,36292,2404,46,6,5002
attack_no_mitigation_005,attack_no_mitigation,DSS3ASW-eth2,72,12.541939628,1.1.10.10,1.1.3.1,36292,2404,46,6,5003
attack_no_mitigation_005,attack_no_mitigation,DSS3ASW-eth2,78,12.792132764,1.1.10.10,1.1.3.1,36292,2404,46,6,5004
attack_no_mitigation_005,attack_no_mitigation,DSS3GW-eth1,54,11.791483412,1.1.10.10,1.1.3.1,36292,2404,46,6,5000
attack_no_mitigation_005,attack_no_mitigation,DSS3GW-eth1,62,12.041607579,1.1.10.10,1.1.3.1,36292,2404,46,6,5001
attack_no_mitigation_005,attack_no_mitigation,DSS3GW-eth1,67,12.291777790,1.1.10.10,1.1.3.1,36292,2404,46,6,5002
attack_no_mitigation_005,attack_no_mitigation,DSS3GW-eth1,72,12.541927293,1.1.10.10,1.1.3.1,36292,2404,46,6,5003
attack_no_mitigation_005,attack_no_mitigation,DSS3GW-eth1,78,12.792123763,1.1.10.10,1.1.3.1,36292,2404,46,6,5004
attack_no_mitigation_005,attack_no_mitigation,DSS3GW-eth2,54,11.791490413,1.1.10.10,1.1.3.1,36292,2404,46,6,5000
attack_no_mitigation_005,attack_no_mitigation,DSS3GW-eth2,62,12.041614996,1.1.10.10,1.1.3.1,36292,2404,46,6,5001
attack_no_mitigation_005,attack_no_mitigation,DSS3GW-eth2,67,12.291785083,1.1.10.10,1.1.3.1,36292,2404,46,6,5002
attack_no_mitigation_005,attack_no_mitigation,DSS3GW-eth2,72,12.541934918,1.1.10.10,1.1.3.1,36292,2404,46,6,5003
attack_no_mitigation_005,attack_no_mitigation,DSS3GW-eth2,78,12.792129430,1.1.10.10,1.1.3.1,36292,2404,46,6,5004
attack_no_mitigation_005,attack_no_mitigation,DSS4ASW-eth1,70,14.283889992,1.1.10.10,1.1.4.1,44058,2404,46,6,5000
attack_no_mitigation_005,attack_no_mitigation,DSS4ASW-eth1,75,14.534069593,1.1.10.10,1.1.4.1,44058,2404,46,6,5001
attack_no_mitigation_005,attack_no_mitigation,DSS4ASW-eth1,80,14.784271070,1.1.10.10,1.1.4.1,44058,2404,46,6,5002
attack_no_mitigation_005,attack_no_mitigation,DSS4ASW-eth1,88,15.034500591,1.1.10.10,1.1.4.1,44058,2404,46,6,5003
attack_no_mitigation_005,attack_no_mitigation,DSS4ASW-eth1,93,15.284645025,1.1.10.10,1.1.4.1,44058,2404,46,6,5004
attack_no_mitigation_005,attack_no_mitigation,DSS4ASW-eth2,66,13.284622100,1.1.10.10,1.1.4.1,44058,2404,46,6,5000
attack_no_mitigation_005,attack_no_mitigation,DSS4ASW-eth2,71,13.534801410,1.1.10.10,1.1.4.1,44058,2404,46,6,5001
attack_no_mitigation_005,attack_no_mitigation,DSS4ASW-eth2,76,13.785003470,1.1.10.10,1.1.4.1,44058,2404,46,6,5002
attack_no_mitigation_005,attack_no_mitigation,DSS4ASW-eth2,84,14.035231866,1.1.10.10,1.1.4.1,44058,2404,46,6,5003
attack_no_mitigation_005,attack_no_mitigation,DSS4ASW-eth2,89,14.285376926,1.1.10.10,1.1.4.1,44058,2404,46,6,5004
attack_no_mitigation_005,attack_no_mitigation,DSS4GW-eth1,66,13.284610390,1.1.10.10,1.1.4.1,44058,2404,46,6,5000
attack_no_mitigation_005,attack_no_mitigation,DSS4GW-eth1,71,13.534789574,1.1.10.10,1.1.4.1,44058,2404,46,6,5001
attack_no_mitigation_005,attack_no_mitigation,DSS4GW-eth1,76,13.784992343,1.1.10.10,1.1.4.1,44058,2404,46,6,5002
attack_no_mitigation_005,attack_no_mitigation,DSS4GW-eth1,84,14.035219072,1.1.10.10,1.1.4.1,44058,2404,46,6,5003
attack_no_mitigation_005,attack_no_mitigation,DSS4GW-eth1,89,14.285365256,1.1.10.10,1.1.4.1,44058,2404,46,6,5004
attack_no_mitigation_005,attack_no_mitigation,DSS4GW-eth2,66,13.284617141,1.1.10.10,1.1.4.1,44058,2404,46,6,5000
attack_no_mitigation_005,attack_no_mitigation,DSS4GW-eth2,71,13.534796909,1.1.10.10,1.1.4.1,44058,2404,46,6,5001
attack_no_mitigation_005,attack_no_mitigation,DSS4GW-eth2,76,13.784999053,1.1.10.10,1.1.4.1,44058,2404,46,6,5002
attack_no_mitigation_005,attack_no_mitigation,DSS4GW-eth2,84,14.035226532,1.1.10.10,1.1.4.1,44058,2404,46,6,5003
attack_no_mitigation_005,attack_no_mitigation,DSS4GW-eth2,89,14.285371883,1.1.10.10,1.1.4.1,44058,2404,46,6,5004
attack_no_mitigation_006,attack_no_mitigation,CONTROLSW-eth3,147,8.965432740,1.1.10.10,1.1.1.1,42712,2404,46,6,5000
attack_no_mitigation_006,attack_no_mitigation,CONTROLSW-eth3,157,9.215532618,1.1.10.10,1.1.1.1,42712,2404,46,6,5001
attack_no_mitigation_006,attack_no_mitigation,CONTROLSW-eth3,165,9.465793951,1.1.10.10,1.1.1.1,42712,2404,46,6,5002
attack_no_mitigation_006,attack_no_mitigation,CONTROLSW-eth3,173,9.715986328,1.1.10.10,1.1.1.1,42712,2404,46,6,5003
attack_no_mitigation_006,attack_no_mitigation,CONTROLSW-eth3,181,9.966193080,1.1.10.10,1.1.1.1,42712,2404,46,6,5004
attack_no_mitigation_006,attack_no_mitigation,CONTROLSW-eth3,210,10.777134819,1.1.10.10,1.1.2.1,36582,2404,46,6,5000
attack_no_mitigation_006,attack_no_mitigation,CONTROLSW-eth3,215,11.027295281,1.1.10.10,1.1.2.1,36582,2404,46,6,5001
attack_no_mitigation_006,attack_no_mitigation,CONTROLSW-eth3,225,11.277448994,1.1.10.10,1.1.2.1,36582,2404,46,6,5002
attack_no_mitigation_006,attack_no_mitigation,CONTROLSW-eth3,235,11.527629039,1.1.10.10,1.1.2.1,36582,2404,46,6,5003
attack_no_mitigation_006,attack_no_mitigation,CONTROLSW-eth3,243,11.777837917,1.1.10.10,1.1.2.1,36582,2404,46,6,5004
attack_no_mitigation_006,attack_no_mitigation,CONTROLSW-eth3,269,12.689759983,1.1.10.10,1.1.3.1,45582,2404,46,6,5000
attack_no_mitigation_006,attack_no_mitigation,CONTROLSW-eth3,274,12.939941696,1.1.10.10,1.1.3.1,45582,2404,46,6,5001
attack_no_mitigation_006,attack_no_mitigation,CONTROLSW-eth3,282,13.190089744,1.1.10.10,1.1.3.1,45582,2404,46,6,5002
attack_no_mitigation_006,attack_no_mitigation,CONTROLSW-eth3,290,13.440310040,1.1.10.10,1.1.3.1,45582,2404,46,6,5003
attack_no_mitigation_006,attack_no_mitigation,CONTROLSW-eth3,295,13.690460505,1.1.10.10,1.1.3.1,45582,2404,46,6,5004
attack_no_mitigation_006,attack_no_mitigation,CONTROLSW-eth3,314,14.521751884,1.1.10.10,1.1.4.1,45174,2404,46,6,5000
attack_no_mitigation_006,attack_no_mitigation,CONTROLSW-eth3,319,14.771964532,1.1.10.10,1.1.4.1,45174,2404,46,6,5001
attack_no_mitigation_006,attack_no_mitigation,CONTROLSW-eth3,324,15.022116763,1.1.10.10,1.1.4.1,45174,2404,46,6,5002
attack_no_mitigation_006,attack_no_mitigation,CONTROLSW-eth3,329,15.272249203,1.1.10.10,1.1.4.1,45174,2404,46,6,5003
attack_no_mitigation_006,attack_no_mitigation,CONTROLSW-eth3,337,15.522375102,1.1.10.10,1.1.4.1,45174,2404,46,6,5004
attack_no_mitigation_006,attack_no_mitigation,DSS1ASW-eth2,50,9.070259420,1.1.10.10,1.1.1.1,42712,2404,46,6,5000
